user_id,variant,city,age_group,acquisition,app_open,kyc_started,kyc_completed,first_transaction,repeat_use,kyc_drop_reason
v003493,variant_b,Bengaluru,41+,email,1,1,1,1,1,
v003494,variant_b,Bengaluru,25-30,referral,1,1,1,1,1,
v003495,variant_b,Hyderabad,18-24,organic,1,0,0,0,0,
v003496,variant_b,Bengaluru,31-40,organic,1,1,1,1,1,
v003497,variant_b,Bengaluru,31-40,referral,1,0,0,0,0,
v003498,variant_b,Chennai,25-30,email,1,1,1,1,1,
v003499,variant_b,Delhi,31-40,paid_social,1,1,1,1,1,
v003500,variant_b,Bengaluru,25-30,influencer,1,1,0,0,0,doc_upload_failed
v003501,variant_b,Hyderabad,18-24,organic,1,0,0,0,0,
v003502,variant_b,Bengaluru,18-24,referral,1,1,1,1,1,
v003503,variant_b,Bengaluru,18-24,influencer,1,0,0,0,0,
v003504,variant_b,Kolkata,31-40,influencer,1,0,0,0,0,
v003505,variant_b,Kolkata,31-40,referral,1,1,1,1,1,
v003506,variant_b,Hyderabad,31-40,organic,1,1,0,0,0,selfie_mismatch
v003507,variant_b,Mumbai,31-40,organic,1,1,1,0,0,
v003508,variant_b,Hyderabad,25-30,email,1,0,0,0,0,
v003509,variant_b,Hyderabad,31-40,paid_social,1,1,1,1,1,
v003510,variant_b,Chennai,18-24,referral,1,1,1,1,0,
v003511,variant_b,Kolkata,41+,paid_social,1,0,0,0,0,
v003512,variant_b,Mumbai,25-30,organic,1,0,0,0,0,
v003513,variant_b,Bengaluru,25-30,influencer,1,1,1,1,0,
v003514,variant_b,Bengaluru,31-40,influencer,1,0,0,0,0,
v003515,variant_b,Mumbai,18-24,referral,1,1,0,0,0,user_abandoned
v003516,variant_b,Pune,31-40,paid_social,1,1,1,0,0,
v003517,variant_b,Hyderabad,25-30,organic,1,1,1,0,0,
v003518,variant_b,Bengaluru,18-24,paid_social,1,1,1,1,1,
v003519,variant_b,Delhi,41+,referral,1,1,1,1,0,
v003520,variant_b,Bengaluru,31-40,organic,1,1,1,1,0,
v003521,variant_b,Kolkata,31-40,influencer,1,1,1,1,1,
v003522,variant_b,Mumbai,31-40,referral,1,1,1,1,0,
v003523,variant_b,Mumbai,41+,organic,1,0,0,0,0,
v003524,variant_b,Bengaluru,25-30,email,1,1,1,1,1,
v003525,variant_b,Bengaluru,18-24,organic,1,0,0,0,0,
v003526,variant_b,Pune,18-24,influencer,1,1,1,1,1,
v003527,variant_b,Bengaluru,31-40,email,1,1,1,1,0,
v003528,variant_b,Hyderabad,31-40,email,1,0,0,0,0,
v003529,variant_b,Hyderabad,25-30,paid_social,1,1,1,1,1,
v003530,variant_b,Pune,18-24,influencer,1,1,1,1,0,
v003531,variant_b,Bengaluru,25-30,organic,1,1,0,0,0,selfie_mismatch
v003532,variant_b,Bengaluru,25-30,influencer,1,1,1,1,1,
v003533,variant_b,Bengaluru,31-40,paid_social,1,1,1,1,1,
v003534,variant_b,Mumbai,31-40,organic,1,0,0,0,0,
v003535,variant_b,Kolkata,41+,referral,1,1,0,0,0,doc_upload_failed
v003536,variant_b,Bengaluru,25-30,influencer,1,1,1,1,1,
v003537,variant_b,Bengaluru,25-30,paid_social,1,1,1,1,0,
v003538,variant_b,Delhi,25-30,influencer,1,0,0,0,0,
v003539,variant_b,Hyderabad,18-24,referral,1,1,1,1,0,
v003540,variant_b,Delhi,18-24,organic,1,1,1,0,0,
v003541,variant_b,Kolkata,31-40,referral,1,1,1,1,1,
v003542,variant_b,Mumbai,18-24,influencer,1,1,0,0,0,user_abandoned
v003543,variant_b,Kolkata,41+,paid_social,1,1,1,1,0,
v003544,variant_b,Kolkata,31-40,referral,1,0,0,0,0,
v003545,variant_b,Kolkata,25-30,paid_social,1,0,0,0,0,
v003546,variant_b,Delhi,31-40,organic,1,1,1,1,1,
v003547,variant_b,Bengaluru,41+,referral,1,1,0,0,0,session_timeout
v003548,variant_b,Chennai,25-30,influencer,1,1,0,0,0,session_timeout
v003549,variant_b,Mumbai,41+,paid_social,1,1,1,1,1,
v003550,variant_b,Mumbai,25-30,email,1,1,1,1,0,
v003551,variant_b,Delhi,25-30,influencer,1,1,1,1,1,
v003552,variant_b,Bengaluru,18-24,referral,1,1,1,1,1,
v003553,variant_b,Bengaluru,18-24,email,1,1,1,1,0,
v003554,variant_b,Hyderabad,25-30,paid_social,1,0,0,0,0,
v003555,variant_b,Bengaluru,18-24,organic,1,0,0,0,0,
v003556,variant_b,Delhi,41+,referral,1,1,1,1,0,
v003557,variant_b,Mumbai,25-30,organic,1,1,1,0,0,
v003558,variant_b,Pune,25-30,organic,1,0,0,0,0,
v003559,variant_b,Bengaluru,25-30,organic,1,1,1,1,0,
v003560,variant_b,Hyderabad,25-30,referral,1,1,1,1,1,
v003561,variant_b,Mumbai,25-30,paid_social,1,1,1,0,0,
v003562,variant_b,Hyderabad,18-24,paid_social,1,1,1,1,0,
v003563,variant_b,Hyderabad,31-40,influencer,1,1,1,1,1,
v003564,variant_b,Bengaluru,18-24,organic,1,0,0,0,0,
v003565,variant_b,Bengaluru,18-24,organic,1,1,1,1,1,
v003566,variant_b,Mumbai,25-30,influencer,1,1,1,1,0,
v003567,variant_b,Bengaluru,41+,influencer,1,1,1,1,1,
v003568,variant_b,Delhi,25-30,organic,1,1,1,1,0,
v003569,variant_b,Bengaluru,41+,paid_social,1,1,0,0,0,user_abandoned
v003570,variant_b,Mumbai,31-40,organic,1,1,0,0,0,doc_upload_failed
v003571,variant_b,Bengaluru,25-30,referral,1,1,1,1,1,
v003572,variant_b,Delhi,41+,email,1,1,1,1,0,
v003573,variant_b,Delhi,41+,referral,1,0,0,0,0,
v003574,variant_b,Bengaluru,25-30,paid_social,1,0,0,0,0,
v003575,variant_b,Hyderabad,18-24,influencer,1,1,1,1,0,
v003576,variant_b,Delhi,31-40,referral,1,1,1,1,1,
v003577,variant_b,Mumbai,18-24,organic,1,1,1,1,1,
v003578,variant_b,Kolkata,25-30,referral,1,1,1,1,1,
v003579,variant_b,Mumbai,31-40,email,1,0,0,0,0,
v003580,variant_b,Bengaluru,31-40,organic,1,1,1,1,1,
v003581,variant_b,Chennai,31-40,organic,1,1,0,0,0,doc_upload_failed
v003582,variant_b,Mumbai,31-40,referral,1,1,1,0,0,
v003583,variant_b,Pune,18-24,referral,1,1,1,1,0,
v003584,variant_b,Pune,31-40,organic,1,1,1,1,1,
v003585,variant_b,Pune,25-30,email,1,1,1,1,1,
v003586,variant_b,Hyderabad,25-30,referral,1,1,0,0,0,session_timeout
v003587,variant_b,Delhi,31-40,organic,1,0,0,0,0,
v003588,variant_b,Chennai,18-24,influencer,1,0,0,0,0,
v003589,variant_b,Chennai,25-30,email,1,1,1,1,1,
v003590,variant_b,Pune,31-40,influencer,1,1,0,0,0,session_timeout
v003591,variant_b,Bengaluru,25-30,referral,1,1,0,0,0,selfie_mismatch
v003592,variant_b,Kolkata,25-30,organic,1,1,0,0,0,doc_upload_failed
v003593,variant_b,Hyderabad,18-24,paid_social,1,1,1,1,1,
v003594,variant_b,Delhi,31-40,paid_social,1,1,1,0,0,
v003595,variant_b,Hyderabad,31-40,influencer,1,0,0,0,0,
v003596,variant_b,Mumbai,41+,organic,1,0,0,0,0,
v003597,variant_b,Mumbai,25-30,influencer,1,1,1,1,0,
v003598,variant_b,Bengaluru,25-30,referral,1,1,1,1,1,
v003599,variant_b,Hyderabad,31-40,paid_social,1,1,1,0,0,
v003600,variant_b,Delhi,25-30,email,1,1,0,0,0,selfie_mismatch
v003601,variant_b,Mumbai,18-24,paid_social,1,1,1,1,0,
v003602,variant_b,Pune,25-30,paid_social,1,1,1,1,0,
v003603,variant_b,Delhi,25-30,organic,1,1,0,0,0,doc_upload_failed
v003604,variant_b,Mumbai,25-30,referral,1,1,1,1,1,
v003605,variant_b,Bengaluru,25-30,influencer,1,1,1,1,1,
v003606,variant_b,Hyderabad,31-40,paid_social,1,0,0,0,0,
v003607,variant_b,Mumbai,18-24,referral,1,1,1,0,0,
v003608,variant_b,Delhi,25-30,organic,1,1,1,1,0,
v003609,variant_b,Delhi,18-24,influencer,1,0,0,0,0,
v003610,variant_b,Pune,25-30,referral,1,1,1,1,0,
v003611,variant_b,Hyderabad,25-30,paid_social,1,1,1,0,0,
v003612,variant_b,Hyderabad,31-40,referral,1,0,0,0,0,
v003613,variant_b,Delhi,31-40,email,1,0,0,0,0,
v003614,variant_b,Hyderabad,18-24,email,1,0,0,0,0,
v003615,variant_b,Bengaluru,25-30,referral,1,1,1,1,0,
v003616,variant_b,Bengaluru,41+,influencer,1,0,0,0,0,
v003617,variant_b,Mumbai,25-30,referral,1,0,0,0,0,
v003618,variant_b,Delhi,18-24,organic,1,1,0,0,0,selfie_mismatch
v003619,variant_b,Hyderabad,18-24,influencer,1,1,0,0,0,session_timeout
v003620,variant_b,Hyderabad,25-30,organic,1,1,1,1,0,
v003621,variant_b,Mumbai,25-30,referral,1,1,1,1,1,
v003622,variant_b,Mumbai,25-30,organic,1,0,0,0,0,
v003623,variant_b,Pune,31-40,referral,1,1,1,1,1,
v003624,variant_b,Bengaluru,18-24,paid_social,1,0,0,0,0,
v003625,variant_b,Mumbai,18-24,organic,1,1,1,1,1,
v003626,variant_b,Hyderabad,25-30,email,1,1,1,1,1,
v003627,variant_b,Delhi,18-24,organic,1,1,1,1,1,
v003628,variant_b,Chennai,18-24,referral,1,1,1,1,0,
v003629,variant_b,Kolkata,25-30,referral,1,1,1,1,1,
v003630,variant_b,Hyderabad,18-24,paid_social,1,1,1,1,1,
v003631,variant_b,Mumbai,18-24,organic,1,1,0,0,0,selfie_mismatch
v003632,variant_b,Chennai,41+,referral,1,1,0,0,0,selfie_mismatch
v003633,variant_b,Kolkata,31-40,influencer,1,0,0,0,0,
v003634,variant_b,Chennai,25-30,referral,1,0,0,0,0,
v003635,variant_b,Chennai,25-30,referral,1,1,1,1,1,
v003636,variant_b,Pune,18-24,referral,1,0,0,0,0,
v003637,variant_b,Mumbai,18-24,email,1,1,1,1,0,
v003638,variant_b,Chennai,18-24,referral,1,1,1,1,1,
v003639,variant_b,Delhi,25-30,organic,1,1,1,1,0,
v003640,variant_b,Delhi,31-40,organic,1,1,1,0,0,
v003641,variant_b,Mumbai,31-40,organic,1,1,1,0,0,
v003642,variant_b,Mumbai,18-24,paid_social,1,1,1,1,0,
v003643,variant_b,Mumbai,41+,organic,1,1,0,0,0,selfie_mismatch
v003644,variant_b,Mumbai,25-30,organic,1,1,1,1,0,
v003645,variant_b,Delhi,18-24,referral,1,0,0,0,0,
v003646,variant_b,Mumbai,25-30,email,1,1,1,1,0,
v003647,variant_b,Mumbai,41+,organic,1,1,1,1,1,
v003648,variant_b,Pune,41+,paid_social,1,1,1,0,0,
v003649,variant_b,Bengaluru,25-30,referral,1,0,0,0,0,
v003650,variant_b,Mumbai,18-24,paid_social,1,1,1,1,1,
v003651,variant_b,Mumbai,25-30,influencer,1,0,0,0,0,
v003652,variant_b,Chennai,31-40,referral,1,1,1,1,1,
v003653,variant_b,Hyderabad,31-40,referral,1,1,0,0,0,session_timeout
v003654,variant_b,Hyderabad,18-24,email,1,1,0,0,0,user_abandoned
v003655,variant_b,Hyderabad,31-40,referral,1,0,0,0,0,
v003656,variant_b,Chennai,18-24,organic,1,1,0,0,0,user_abandoned
v003657,variant_b,Chennai,18-24,referral,1,1,1,1,0,
v003658,variant_b,Delhi,25-30,paid_social,1,1,1,0,0,
v003659,variant_b,Mumbai,31-40,organic,1,1,0,0,0,doc_upload_failed
v003660,variant_b,Kolkata,18-24,organic,1,0,0,0,0,
v003661,variant_b,Hyderabad,18-24,email,1,1,1,0,0,
v003662,variant_b,Delhi,18-24,influencer,1,1,1,0,0,
v003663,variant_b,Pune,18-24,influencer,1,1,1,0,0,
v003664,variant_b,Chennai,18-24,paid_social,1,1,1,0,0,
v003665,variant_b,Chennai,31-40,paid_social,1,1,0,0,0,session_timeout
v003666,variant_b,Bengaluru,41+,influencer,1,1,1,1,1,
v003667,variant_b,Hyderabad,31-40,influencer,1,1,1,1,0,
v003668,variant_b,Kolkata,31-40,organic,1,0,0,0,0,
v003669,variant_b,Bengaluru,41+,paid_social,1,1,1,1,1,
v003670,variant_b,Pune,25-30,paid_social,1,0,0,0,0,
v003671,variant_b,Mumbai,31-40,referral,1,1,0,0,0,selfie_mismatch
v003672,variant_b,Bengaluru,25-30,influencer,1,1,1,1,0,
v003673,variant_b,Chennai,18-24,referral,1,1,1,1,0,
v003674,variant_b,Pune,18-24,referral,1,1,1,1,1,
v003675,variant_b,Bengaluru,31-40,email,1,0,0,0,0,
v003676,variant_b,Hyderabad,41+,referral,1,1,1,0,0,
v003677,variant_b,Delhi,25-30,organic,1,1,1,1,0,
v003678,variant_b,Bengaluru,25-30,organic,1,1,1,1,0,
v003679,variant_b,Chennai,41+,organic,1,1,0,0,0,user_abandoned
v003680,variant_b,Chennai,25-30,paid_social,1,0,0,0,0,
v003681,variant_b,Bengaluru,31-40,influencer,1,1,1,1,0,
v003682,variant_b,Chennai,31-40,influencer,1,1,0,0,0,doc_upload_failed
v003683,variant_b,Hyderabad,18-24,organic,1,1,1,1,1,
v003684,variant_b,Bengaluru,41+,organic,1,0,0,0,0,
v003685,variant_b,Pune,25-30,organic,1,1,0,0,0,session_timeout
v003686,variant_b,Mumbai,31-40,referral,1,1,0,0,0,user_abandoned
v003687,variant_b,Mumbai,18-24,paid_social,1,1,1,0,0,
v003688,variant_b,Kolkata,25-30,paid_social,1,1,1,1,1,
v003689,variant_b,Delhi,31-40,referral,1,1,1,1,1,
v003690,variant_b,Bengaluru,18-24,organic,1,1,1,1,0,
v003691,variant_b,Mumbai,25-30,referral,1,0,0,0,0,
v003692,variant_b,Bengaluru,31-40,referral,1,1,1,1,1,
v003693,variant_b,Bengaluru,18-24,paid_social,1,1,1,1,1,
v003694,variant_b,Pune,18-24,email,1,0,0,0,0,
v003695,variant_b,Bengaluru,31-40,paid_social,1,1,0,0,0,session_timeout
v003696,variant_b,Chennai,31-40,influencer,1,1,1,1,0,
v003697,variant_b,Mumbai,25-30,referral,1,1,1,1,1,
v003698,variant_b,Pune,25-30,paid_social,1,1,0,0,0,selfie_mismatch
v003699,variant_b,Bengaluru,25-30,influencer,1,1,0,0,0,doc_upload_failed
v003700,variant_b,Kolkata,18-24,organic,1,1,1,1,0,
v003701,variant_b,Pune,25-30,referral,1,0,0,0,0,
v003702,variant_b,Delhi,41+,email,1,1,1,1,0,
v003703,variant_b,Chennai,25-30,organic,1,1,0,0,0,session_timeout
v003704,variant_b,Hyderabad,41+,influencer,1,1,1,1,1,
v003705,variant_b,Hyderabad,18-24,influencer,1,0,0,0,0,
v003706,variant_b,Kolkata,25-30,referral,1,1,1,1,0,
v003707,variant_b,Bengaluru,25-30,paid_social,1,1,1,1,0,
v003708,variant_b,Hyderabad,25-30,organic,1,1,1,1,0,
v003709,variant_b,Bengaluru,18-24,organic,1,1,1,1,1,
v003710,variant_b,Pune,41+,influencer,1,1,1,1,1,
v003711,variant_b,Delhi,31-40,referral,1,1,1,1,0,
v003712,variant_b,Hyderabad,25-30,influencer,1,0,0,0,0,
v003713,variant_b,Hyderabad,25-30,influencer,1,1,0,0,0,selfie_mismatch
v003714,variant_b,Chennai,31-40,organic,1,1,1,1,0,
v003715,variant_b,Delhi,18-24,referral,1,1,0,0,0,selfie_mismatch
v003716,variant_b,Chennai,18-24,organic,1,0,0,0,0,
v003717,variant_b,Bengaluru,31-40,influencer,1,1,1,1,0,
v003718,variant_b,Mumbai,18-24,referral,1,1,1,1,1,
v003719,variant_b,Bengaluru,18-24,organic,1,1,0,0,0,doc_upload_failed
v003720,variant_b,Bengaluru,18-24,paid_social,1,1,0,0,0,session_timeout
v003721,variant_b,Bengaluru,18-24,organic,1,1,1,1,0,
v003722,variant_b,Pune,31-40,organic,1,1,1,1,1,
v003723,variant_b,Pune,18-24,paid_social,1,1,1,1,0,
v003724,variant_b,Hyderabad,41+,influencer,1,0,0,0,0,
v003725,variant_b,Hyderabad,18-24,influencer,1,0,0,0,0,
v003726,variant_b,Mumbai,18-24,referral,1,0,0,0,0,
v003727,variant_b,Bengaluru,31-40,influencer,1,1,1,0,0,
v003728,variant_b,Bengaluru,18-24,referral,1,1,1,1,0,
v003729,variant_b,Mumbai,31-40,organic,1,1,1,1,1,
v003730,variant_b,Mumbai,25-30,organic,1,1,1,0,0,
v003731,variant_b,Bengaluru,18-24,referral,1,1,1,1,0,
v003732,variant_b,Delhi,18-24,referral,1,0,0,0,0,
v003733,variant_b,Delhi,25-30,organic,1,0,0,0,0,
v003734,variant_b,Bengaluru,18-24,referral,1,1,0,0,0,doc_upload_failed
v003735,variant_b,Delhi,18-24,paid_social,1,1,1,1,1,
v003736,variant_b,Delhi,25-30,referral,1,1,0,0,0,session_timeout
v003737,variant_b,Pune,18-24,organic,1,1,1,1,1,
v003738,variant_b,Pune,25-30,referral,1,1,1,0,0,
v003739,variant_b,Delhi,18-24,influencer,1,1,1,0,0,
v003740,variant_b,Pune,31-40,referral,1,1,1,1,1,
v003741,variant_b,Delhi,31-40,influencer,1,0,0,0,0,
v003742,variant_b,Mumbai,18-24,email,1,1,0,0,0,selfie_mismatch
v003743,variant_b,Pune,31-40,influencer,1,1,0,0,0,doc_upload_failed
v003744,variant_b,Bengaluru,25-30,paid_social,1,1,1,1,0,
v003745,variant_b,Hyderabad,25-30,paid_social,1,0,0,0,0,
v003746,variant_b,Pune,18-24,organic,1,1,1,1,1,
v003747,variant_b,Hyderabad,25-30,organic,1,1,1,1,1,
v003748,variant_b,Hyderabad,18-24,paid_social,1,1,1,1,1,
v003749,variant_b,Delhi,31-40,referral,1,1,1,1,1,
v003750,variant_b,Mumbai,25-30,referral,1,1,0,0,0,selfie_mismatch
v003751,variant_b,Delhi,18-24,referral,1,1,1,1,1,
v003752,variant_b,Bengaluru,41+,organic,1,0,0,0,0,
v003753,variant_b,Chennai,25-30,organic,1,0,0,0,0,
v003754,variant_b,Hyderabad,18-24,referral,1,1,1,1,1,
v003755,variant_b,Bengaluru,18-24,organic,1,1,1,0,0,
v003756,variant_b,Delhi,25-30,paid_social,1,1,0,0,0,session_timeout
v003757,variant_b,Delhi,41+,paid_social,1,1,0,0,0,user_abandoned
v003758,variant_b,Kolkata,18-24,email,1,1,1,1,1,
v003759,variant_b,Bengaluru,25-30,organic,1,1,0,0,0,selfie_mismatch
v003760,variant_b,Delhi,31-40,paid_social,1,1,1,1,1,
v003761,variant_b,Mumbai,25-30,paid_social,1,1,1,1,0,
v003762,variant_b,Pune,31-40,paid_social,1,1,1,1,0,
v003763,variant_b,Pune,18-24,paid_social,1,1,1,1,1,
v003764,variant_b,Hyderabad,31-40,paid_social,1,0,0,0,0,
v003765,variant_b,Chennai,41+,paid_social,1,1,1,1,0,
v003766,variant_b,Hyderabad,31-40,influencer,1,1,1,1,1,
v003767,variant_b,Kolkata,31-40,referral,1,1,1,1,1,
v003768,variant_b,Mumbai,31-40,influencer,1,1,0,0,0,user_abandoned
v003769,variant_b,Delhi,18-24,influencer,1,1,1,1,1,
v003770,variant_b,Mumbai,31-40,organic,1,1,1,1,0,
v003771,variant_b,Bengaluru,31-40,referral,1,1,1,1,1,
v003772,variant_b,Pune,25-30,email,1,0,0,0,0,
v003773,variant_b,Pune,25-30,organic,1,0,0,0,0,
v003774,variant_b,Bengaluru,25-30,influencer,1,1,1,1,0,
v003775,variant_b,Kolkata,31-40,influencer,1,1,1,1,1,
v003776,variant_b,Mumbai,18-24,referral,1,1,1,0,0,
v003777,variant_b,Bengaluru,18-24,organic,1,0,0,0,0,
v003778,variant_b,Delhi,25-30,organic,1,1,1,1,1,
v003779,variant_b,Pune,18-24,influencer,1,1,1,1,0,
v003780,variant_b,Bengaluru,25-30,organic,1,1,1,1,0,
v003781,variant_b,Chennai,18-24,paid_social,1,1,1,1,1,
v003782,variant_b,Pune,18-24,organic,1,1,1,1,1,
v003783,variant_b,Chennai,18-24,referral,1,1,1,1,1,
v003784,variant_b,Chennai,25-30,referral,1,1,1,1,0,
v003785,variant_b,Pune,31-40,email,1,1,1,1,1,
v003786,variant_b,Mumbai,25-30,organic,1,1,1,1,1,
v003787,variant_b,Chennai,25-30,influencer,1,0,0,0,0,
v003788,variant_b,Chennai,25-30,paid_social,1,1,1,1,0,
v003789,variant_b,Chennai,25-30,paid_social,1,1,1,1,1,
v003790,variant_b,Mumbai,18-24,referral,1,1,1,1,1,
v003791,variant_b,Delhi,31-40,organic,1,1,0,0,0,doc_upload_failed
v003792,variant_b,Mumbai,41+,organic,1,1,1,1,1,
v003793,variant_b,Delhi,31-40,organic,1,1,1,1,0,
v003794,variant_b,Bengaluru,25-30,referral,1,1,1,1,0,
v003795,variant_b,Hyderabad,31-40,email,1,1,1,1,1,
v003796,variant_b,Delhi,25-30,email,1,0,0,0,0,
v003797,variant_b,Chennai,25-30,referral,1,1,0,0,0,selfie_mismatch
v003798,variant_b,Chennai,18-24,referral,1,1,1,1,1,
v003799,variant_b,Kolkata,31-40,paid_social,1,1,1,1,1,
v003800,variant_b,Chennai,18-24,organic,1,1,1,0,0,
v003801,variant_b,Chennai,25-30,organic,1,1,1,1,1,
v003802,variant_b,Mumbai,18-24,influencer,1,1,0,0,0,user_abandoned
v003803,variant_b,Delhi,18-24,paid_social,1,0,0,0,0,
v003804,variant_b,Mumbai,31-40,paid_social,1,0,0,0,0,
v003805,variant_b,Chennai,18-24,referral,1,1,1,1,0,
v003806,variant_b,Kolkata,18-24,organic,1,1,1,1,0,
v003807,variant_b,Chennai,31-40,referral,1,1,1,1,0,
v003808,variant_b,Bengaluru,31-40,influencer,1,1,1,1,1,
v003809,variant_b,Hyderabad,31-40,email,1,1,1,0,0,
v003810,variant_b,Delhi,31-40,referral,1,0,0,0,0,
v003811,variant_b,Pune,31-40,influencer,1,1,1,1,1,
v003812,variant_b,Delhi,41+,paid_social,1,0,0,0,0,
v003813,variant_b,Pune,18-24,organic,1,1,1,1,0,
v003814,variant_b,Bengaluru,18-24,referral,1,1,0,0,0,user_abandoned
v003815,variant_b,Pune,18-24,paid_social,1,1,1,1,1,
v003816,variant_b,Mumbai,18-24,email,1,1,1,0,0,
v003817,variant_b,Kolkata,31-40,paid_social,1,1,1,1,0,
v003818,variant_b,Chennai,18-24,paid_social,1,1,0,0,0,doc_upload_failed
v003819,variant_b,Hyderabad,18-24,organic,1,1,1,1,1,
v003820,variant_b,Kolkata,31-40,organic,1,1,1,1,1,
v003821,variant_b,Mumbai,41+,organic,1,1,1,1,1,
v003822,variant_b,Mumbai,18-24,organic,1,0,0,0,0,
v003823,variant_b,Pune,31-40,organic,1,1,1,0,0,
v003824,variant_b,Hyderabad,18-24,influencer,1,1,0,0,0,user_abandoned
v003825,variant_b,Kolkata,18-24,referral,1,1,1,1,0,
v003826,variant_b,Mumbai,18-24,organic,1,0,0,0,0,
v003827,variant_b,Chennai,31-40,organic,1,1,1,1,1,
v003828,variant_b,Pune,18-24,organic,1,0,0,0,0,
v003829,variant_b,Pune,25-30,organic,1,1,1,1,0,
v003830,variant_b,Bengaluru,31-40,organic,1,1,1,1,0,
v003831,variant_b,Delhi,25-30,paid_social,1,0,0,0,0,
v003832,variant_b,Pune,31-40,referral,1,1,1,1,1,
v003833,variant_b,Bengaluru,25-30,paid_social,1,1,0,0,0,session_timeout
v003834,variant_b,Mumbai,25-30,email,1,1,1,1,1,
v003835,variant_b,Delhi,25-30,referral,1,1,1,1,1,
v003836,variant_b,Mumbai,31-40,organic,1,1,1,1,0,
v003837,variant_b,Hyderabad,31-40,organic,1,0,0,0,0,
v003838,variant_b,Mumbai,18-24,paid_social,1,1,1,0,0,
v003839,variant_b,Delhi,25-30,referral,1,1,0,0,0,selfie_mismatch
v003840,variant_b,Delhi,25-30,influencer,1,1,1,1,1,
v003841,variant_b,Kolkata,31-40,referral,1,1,1,1,1,
v003842,variant_b,Hyderabad,31-40,organic,1,1,1,1,1,
v003843,variant_b,Hyderabad,41+,influencer,1,1,1,1,1,
v003844,variant_b,Chennai,18-24,organic,1,1,1,1,1,
v003845,variant_b,Delhi,25-30,email,1,1,1,1,1,
v003846,variant_b,Mumbai,18-24,influencer,1,1,0,0,0,user_abandoned
v003847,variant_b,Kolkata,25-30,email,1,1,1,0,0,
v003848,variant_b,Delhi,18-24,influencer,1,1,0,0,0,user_abandoned
v003849,variant_b,Mumbai,18-24,paid_social,1,1,1,1,1,
v003850,variant_b,Delhi,18-24,organic,1,1,1,1,0,
v003851,variant_b,Hyderabad,18-24,influencer,1,1,1,1,0,
v003852,variant_b,Mumbai,18-24,paid_social,1,1,1,1,1,
v003853,variant_b,Chennai,25-30,organic,1,0,0,0,0,
v003854,variant_b,Chennai,41+,paid_social,1,1,0,0,0,doc_upload_failed
v003855,variant_b,Pune,18-24,organic,1,1,1,1,1,
v003856,variant_b,Hyderabad,25-30,influencer,1,1,1,1,1,
v003857,variant_b,Mumbai,18-24,referral,1,0,0,0,0,
v003858,variant_b,Bengaluru,25-30,organic,1,1,1,1,1,
v003859,variant_b,Pune,31-40,paid_social,1,1,0,0,0,selfie_mismatch
v003860,variant_b,Chennai,18-24,influencer,1,0,0,0,0,
v003861,variant_b,Hyderabad,31-40,influencer,1,1,0,0,0,selfie_mismatch
v003862,variant_b,Pune,41+,referral,1,1,1,0,0,
v003863,variant_b,Mumbai,25-30,referral,1,1,1,1,1,
v003864,variant_b,Chennai,31-40,referral,1,1,0,0,0,session_timeout
v003865,variant_b,Mumbai,25-30,email,1,1,1,1,1,
v003866,variant_b,Bengaluru,18-24,organic,1,1,1,0,0,
v003867,variant_b,Kolkata,25-30,referral,1,1,1,1,1,
v003868,variant_b,Mumbai,25-30,paid_social,1,1,0,0,0,selfie_mismatch
v003869,variant_b,Mumbai,31-40,referral,1,1,0,0,0,doc_upload_failed
v003870,variant_b,Mumbai,25-30,organic,1,1,1,1,1,
v003871,variant_b,Delhi,18-24,paid_social,1,1,1,1,0,
v003872,variant_b,Bengaluru,31-40,paid_social,1,1,1,1,0,
v003873,variant_b,Mumbai,25-30,paid_social,1,1,1,1,1,
v003874,variant_b,Delhi,41+,referral,1,1,1,0,0,
v003875,variant_b,Mumbai,25-30,paid_social,1,1,1,1,1,
v003876,variant_b,Chennai,41+,organic,1,1,1,1,1,
v003877,variant_b,Chennai,18-24,influencer,1,1,1,1,1,
v003878,variant_b,Hyderabad,18-24,organic,1,1,1,1,1,
v003879,variant_b,Bengaluru,18-24,email,1,0,0,0,0,
v003880,variant_b,Mumbai,31-40,paid_social,1,1,1,0,0,
v003881,variant_b,Chennai,31-40,paid_social,1,1,1,1,0,
v003882,variant_b,Bengaluru,25-30,paid_social,1,1,1,0,0,
v003883,variant_b,Kolkata,31-40,organic,1,1,1,1,0,
v003884,variant_b,Pune,31-40,organic,1,1,0,0,0,user_abandoned
v003885,variant_b,Delhi,25-30,paid_social,1,1,1,1,1,
v003886,variant_b,Bengaluru,41+,organic,1,1,1,1,1,
v003887,variant_b,Delhi,18-24,referral,1,1,1,0,0,
v003888,variant_b,Hyderabad,18-24,email,1,1,1,1,0,
v003889,variant_b,Delhi,18-24,organic,1,1,1,1,1,
v003890,variant_b,Hyderabad,31-40,paid_social,1,1,1,1,0,
v003891,variant_b,Bengaluru,25-30,referral,1,1,1,1,1,
v003892,variant_b,Mumbai,25-30,organic,1,1,1,1,1,
v003893,variant_b,Hyderabad,31-40,organic,1,1,1,1,1,
v003894,variant_b,Chennai,25-30,influencer,1,0,0,0,0,
v003895,variant_b,Pune,25-30,influencer,1,1,1,1,0,
v003896,variant_b,Hyderabad,18-24,paid_social,1,1,1,1,1,
v003897,variant_b,Mumbai,31-40,paid_social,1,1,1,1,0,
